2025-06-25 18:01:31,398 - Starting G-code processing
2025-06-25 18:01:31,398 - Input file: test_mesh.gcode
2025-06-25 18:01:31,413 - bad move (?): G1 Z1.6 F720 ; lift

2025-06-25 18:01:31,413 - first layer point; stored in prev: G1 X121.305 Y96.69 F18000 ; move to first layer point

2025-06-25 18:01:31,859 - first layer point; stored in prev: G1 X117.803 Y123.706 ; move to first layer point

2025-06-25 18:01:31,860 - old xy move: G1 X120.701 Y120.807 E3.2861 ; infill

2025-06-25 18:01:31,861 - new xy move: G1 X120.701 Y120.807 E3.2861 ; infill

2025-06-25 18:01:31,861 - old xy move: G1 X120.701 Y118.219 E2.07471 ; infill

2025-06-25 18:01:31,862 - new xy move: G1 X120.701 Y118.219 E2.07471 ; infill

2025-06-25 18:01:31,862 - old xy move: G1 X116.019 Y122.902 E5.30867 ; infill

2025-06-25 18:01:31,865 - new xy move: G1 X116.019 Y122.902 E5.30867 ; infill

2025-06-25 18:01:31,865 - old xy move: G1 X113.432 Y122.902 E2.07391 ; infill

2025-06-25 18:01:31,866 - new xy move: G1 X113.432 Y122.902 E2.07391 ; infill

